filename,meanpositive,meannegative,perc_positive,perc_negative,perc_neutral,total_postive,total_negative,total_neutral,std_positive,std_negative,new_cases,new_death,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
DailyTweets/corona_tweets_37.csv,0.280556579736157,-0.269986160772831,0.398184813613299,0.205459583967763,0.396355602418937,931240,480511,926962,0.000214215391515,0.00033269951153,156958,14798,5332198,388507,1112989,78478,2275407,150355
DailyTweets/corona_tweets_38.csv,0.270922889910936,-0.265969289492848,0.390276688018932,0.221744494370117,0.387978817610951,773464,439461,768910,0.000225258259992,0.000341725605508,145646,10780,5477844,399287,1144474,78924,2308012,150037
DailyTweets/corona_tweets_39.csv,0.279688464218571,-0.254663538424973,0.392822459891682,0.22045472059032,0.386722819517998,922672,517810,908345,0.000210549575685,0.000301483396034,199838,12338,5677682,411625,1106399,76158,2286063,146593
DailyTweets/corona_tweets_40.csv,0.272737226206383,-0.243093349868325,0.394675293913433,0.203460240772149,0.401864465314418,873107,450098,889011,0.000214085002899,0.000318816362487,163676,7836,5841358,419461,1096957,75730,2272019,145577
DailyTweets/corona_tweets_41.csv,0.274309428394393,-0.247764443544322,0.388849061260975,0.217622458943589,0.393528479795436,823914,461110,833829,0.000230002954379,0.000321483284516,131090,9830,5972448,429291,1118638,73920,2280134,142900
DailyTweets/corona_tweets_42.csv,0.273876992486353,-0.251464094381099,0.412176669372984,0.211817193520065,0.376006137106951,985392,506392,898919,0.000205468517032,0.000306136629461,144400,13022,6116848,442313,1131219,72772,2307782,141420
DailyTweets/corona_tweets_43.csv,0.282409699824657,-0.24425363159316,0.424027404747855,0.198394645032432,0.377577950219713,926262,433381,824796,0.000219970053582,0.000327395046063,157384,13206,6274232,455519,1149150,71855,2323525,138561
DailyTweets/corona_tweets_44.csv,0.276285447027437,-0.233920135530697,0.419392959015534,0.199629511838212,0.380977529146253,932316,443779,846918,0.000211607184281,0.000312609497188,170976,11466,6445208,466985,1162872,71890,2345677,137812
DailyTweets/corona_tweets_45.csv,0.280662941159696,-0.240224356613495,0.401517581578243,0.207046256056138,0.391436162365619,889985,458929,867639,0.000215811173254,0.000311461950603,177126,11226,6622334,478211,1164052,71126,2362863,136876
DailyTweets/corona_tweets_46.csv,0.287640884192746,-0.244151802382486,0.394745701612224,0.217311095746375,0.387943202641401,894641,492508,879224,0.000232156054149,0.000294348398568,161780,9572,6784114,487783,1180254,70456,2387177,135846
DailyTweets/corona_tweets_47.csv,0.272833062230054,-0.249722996815066,0.404767879886276,0.204726936923145,0.390505183190579,901616,456027,869846,0.000212622709435,0.000303097620979,154280,7410,6938394,495193,1175606,69866,2392317,134350
DailyTweets/corona_tweets_48.csv,0.281336198444744,-0.245112305005715,0.411963093131612,0.215065166619043,0.372971740249345,914053,477181,827540,0.000213198692067,0.000302957112355,152926,8022,7091320,503215,1161934,68998,2411733,132868
DailyTweets/corona_tweets_49.csv,0.280432707641117,-0.255629848356056,0.408252092756339,0.232034084771129,0.359713822472532,883560,502180,778511,0.000221253065073,0.00030711490771,157044,11876,7248364,515091,1177006,68666,2445271,131458
DailyTweets/corona_tweets_50.csv,0.272854823631586,-0.244198545917128,0.413298446330376,0.226769149506781,0.359932404162843,910780,499728,793178,0.000214902536456,0.000304488457861,175026,12284,7423390,527375,1174378,66706,2476749,128768
DailyTweets/corona_tweets_51.csv,0.27955770567166,-0.264199151874887,0.432878122362522,0.205228489181647,0.361893388455831,973984,461768,814267,0.000215449331127,0.000353894892032,184690,11500,7608080,538875,1182805,65922,2507697,128140
DailyTweets/corona_tweets_52.csv,0.276029011694177,-0.265168658630316,0.408200272242881,0.214919261733602,0.376880466023517,928127,488663,856915,0.000207985402092,0.000317242789564,178306,10462,7786386,549337,1198811,65750,2541201,127094
DailyTweets/corona_tweets_53.csv,0.270863325927717,-0.259670360806966,0.406021200363725,0.213334999800748,0.380643799835527,896602,471100,840562,0.000212730438477,0.000321212202513,177982,8902,7964368,558239,1206923,65390,2563226,126172
DailyTweets/corona_tweets_54.csv,0.266899923909524,-0.251754156658392,0.399098719125604,0.194648701194716,0.40625257967968,884740,431506,900599,0.000210048166189,0.000337104773166,149632,6820,8114000,565059,1216711,64484,2600026,121614
DailyTweets/corona_tweets_55.csv,0.271080479598899,-0.268121512318165,0.387774280273724,0.200358847448765,0.411866872277511,878104,453707,932661,0.000216901544506,0.000333386642306,139254,7154,8253254,572213,1249799,63870,2638244,121206
DailyTweets/corona_tweets_56.csv,0.270453475024896,-0.252376496181234,0.405355110400481,0.212126807222608,0.382518082376911,948413,496315,894981,0.000206389619107,0.000311362841002,172116,11544,8425370,583757,1268265,62792,2653392,117582
DailyTweets/corona_tweets_57.csv,0.279055682744265,-0.255300432636269,0.410712020441819,0.212889829546593,0.376398150011589,861213,446404,789261,0.000222048964395,0.000332142829849,172398,10324,8597768,594081,1302372,62062,2686336,117700
DailyTweets/corona_tweets_58.csv,0.275685306795867,-0.241415085407674,0.403820784435046,0.21445304296576,0.381726172599195,894142,474843,845220,0.000214583048604,0.000310430189478,193118,10716,8790886,604797,1324892,62218,2729954,116416
DailyTweets/corona_tweets_59.csv,0.273095387723955,-0.262006644628191,0.406273365416675,0.219997108368323,0.373729526215002,1376897,745590,1266603,0.000169805885636,0.000264259322497,194312,10290,8985198,615087,1342390,61344,2779732,115712
DailyTweets/corona_tweets_60.csv,0.267314849686675,-0.237202560528602,0.394415300431925,0.227414680482467,0.378170019085607,1392654,802986,1335293,0.000173801135179,0.000239357464335,186094,8542,9171292,623629,1356304,60782,2849922,115358
DailyTweets/corona_tweets_61.csv,0.279317403844449,-0.252140079784716,0.403676142691449,0.212766284810024,0.383557572498526,1574188,829710,1495733,0.000170505645892,0.000228159257373,159420,5914,9330712,629543,1383316,57130,2904262,115284
DailyTweets/corona_tweets_62.csv,0.285179589754217,-0.252130393912461,0.39316470972063,0.211163817235372,0.395671473043999,1481055,795456,1490498,0.000169639481717,0.000245854100997,172342,6540,9503054,636083,1388446,57336,2931760,115028
DailyTweets/corona_tweets_63.csv,0.278814483931811,-0.239023793145164,0.390562610557308,0.237256740945348,0.372180648497344,1480410,899311,1410734,0.000167152514295,0.000231642858156,190582,10466,9693636,646549,1385128,54790,2965700,113856
DailyTweets/corona_tweets_64.csv,0.278454206831736,-0.236443373752363,0.399326357753446,0.219254219686099,0.381419422560455,1430395,785373,1366252,0.000174508372294,0.000243908876992,206504,9594,9900140,656143,1383964,55638,3012556,115608
DailyTweets/corona_tweets_65.csv,0.28135369320173,-0.245153186842997,0.409535833042031,0.198117562769575,0.392346604188394,1417596,685778,1358096,0.000172657084837,0.000255813139786,215638,10872,10115778,667015,1405062,54198,3050848,115044
DailyTweets/corona_tweets_66.csv,0.278221883165624,-0.257362373278472,0.387962665820097,0.215438163035964,0.396599171143939,1349165,749200,1379199,0.000181538677474,0.000246241022435,211810,9416,10327588,676431,1437342,54368,3105232,115186
DailyTweets/corona_tweets_67.csv,0.278185916146068,-0.259479209577908,0.426737876068729,0.214552054098433,0.358710069832838,1560344,784498,1311604,0.000193450621314,0.000246193147739,200008,7980,10527596,684411,1493618,54576,3157550,114884
DailyTweets/corona_tweets_68.csv,0.299704749918176,-0.253627703916359,0.430564796290711,0.214523250968646,0.354911952740642,1496192,745458,1233302,0.00018642008285,0.000248523747396,186432,2262,10714028,686673,1520946,58154,3201548,119630
DailyTweets/corona_tweets_69.csv,0.30561935896933,-0.24701396084144,0.437880956832683,0.210723467408325,0.351395575758992,1498849,721298,1202813,0.00019070928703,0.000260185809331,177472,6746,10891500,693419,1543314,57692,3234770,119322
DailyTweets/corona_tweets_70.csv,0.281039712854218,-0.25479760509009,0.428165879967216,0.210747259622884,0.3610868604099,1490445,733611,1256943,0.000170761359877,0.000266482406253,187264,7920,11078764,701339,1580572,59066,3297692,121276
